"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-07 15:00","2021","11","07","15:00","6.0","","4.9","","93","","1.3","","27","","12","","","","100.93","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-07 16:00","2021","11","07","16:00","5.3","","3.8","","90","","0.1","","28","","10","","","","100.97","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-07 17:00","2021","11","07","17:00","4.9","","4.0","","94","","0.1","","26","","13","","","","101.01","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-07 18:00","2021","11","07","18:00","5.0","","4.0","","93","","0.6","","21","","16","","","","101.06","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-07 19:00","2021","11","07","19:00","4.7","","3.5","","92","","3.6","","24","","8","","","","101.13","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-07 20:00","2021","11","07","20:00","4.8","","3.6","","92","","1.2","","21","","9","","","","101.14","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-07 21:00","2021","11","07","21:00","4.3","","3.6","","95","","0.6","","9","","2","","","","101.22","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-07 22:00","2021","11","07","22:00","4.4","","3.8","","96","","0.9","","7","","1","","","","101.28","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-07 23:00","2021","11","07","23:00","5.3","","3.7","","89","","0.7","","24","","9","","","","101.29","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 00:00","2021","11","08","00:00","4.6","","4.1","","96","","0.4","","25","","1","","","","101.36","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 01:00","2021","11","08","01:00","4.2","","3.8","","97","","0.1","","0","","1","","","","101.38","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 02:00","2021","11","08","02:00","4.5","","4.2","","98","","0.4","","28","","4","","","","101.42","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 03:00","2021","11","08","03:00","5.0","","3.8","","92","","1.5","","23","","7","","","","101.49","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 04:00","2021","11","08","04:00","4.3","","3.8","","97","","1.2","","4","","2","","","","101.52","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 05:00","2021","11","08","05:00","4.1","","3.8","","98","","0.0","","9","","6","","","","101.54","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 06:00","2021","11","08","06:00","3.4","","3.0","","97","","0.0","","9","","9","","","","101.52","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 07:00","2021","11","08","07:00","3.0","","2.8","","99","","0.0","","11","","10","","","","101.50","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 08:00","2021","11","08","08:00","2.8","","2.7","","99","","0.0","","10","","14","","","","101.50","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 09:00","2021","11","08","09:00","3.2","","3.0","","99","","0.0","","10","","15","","","","101.48","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 10:00","2021","11","08","10:00","4.3","","2.9","","91","","0.0","","12","","16","","","","101.42","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 11:00","2021","11","08","11:00","5.4","","3.1","","85","","0.0","","11","","15","","","","101.38","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 12:00","2021","11","08","12:00","7.4","","4.0","","79","","0.0","","12","","14","","","","101.31","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 13:00","2021","11","08","13:00","6.8","","3.7","","80","","0.0","","11","","14","","","","101.15","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 14:00","2021","11","08","14:00","7.7","","3.9","","77","","0.0","","12","","15","","","","101.03","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 15:00","2021","11","08","15:00","7.2","","3.6","","78","","0.0","","10","","13","","","","100.96","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 16:00","2021","11","08","16:00","6.6","","3.7","","82","","0.0","","10","","16","","","","100.91","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 17:00","2021","11","08","17:00","5.4","","3.6","","88","","0.0","","9","","15","","","","100.82","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 18:00","2021","11","08","18:00","5.1","","3.3","","88","","0.0","","9","","14","","","","100.74","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 19:00","2021","11","08","19:00","4.8","","3.2","","90","","0.0","","11","","19","","","","100.63","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 20:00","2021","11","08","20:00","4.6","","3.0","","89","","0.0","","10","","21","","","","100.51","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 21:00","2021","11","08","21:00","4.1","","2.4","","88","","0.0","","9","","17","","","","100.40","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 22:00","2021","11","08","22:00","4.3","","2.3","","87","","0.1","","9","","19","","","","100.27","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-08 23:00","2021","11","08","23:00","4.1","","2.1","","87","","0.0","","12","","22","","","","100.07","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 00:00","2021","11","09","00:00","4.5","","1.9","","83","","0.0","","11","","19","","","","99.86","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 01:00","2021","11","09","01:00","4.4","","1.8","","83","","0.0","","7","","9","","","","99.67","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 02:00","2021","11","09","02:00","5.0","","1.9","","81","","0.0","","9","","12","","","","99.51","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 03:00","2021","11","09","03:00","4.8","","1.9","","82","","0.0","","8","","12","","","","99.41","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 04:00","2021","11","09","04:00","5.3","","1.8","","78","","0.0","","9","","13","","","","99.34","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 05:00","2021","11","09","05:00","4.8","","2.9","","88","","1.9","","12","","15","","","","99.31","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 06:00","2021","11","09","06:00","4.8","","3.2","","90","","0.2","","9","","13","","","","99.25","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 07:00","2021","11","09","07:00","4.8","","3.0","","88","","0.1","","8","","12","","","","99.32","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 08:00","2021","11","09","08:00","4.6","","3.3","","91","","0.1","","8","","11","","","","99.40","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 09:00","2021","11","09","09:00","6.4","","3.6","","82","","4.7","","28","","28","","","","99.97","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 10:00","2021","11","09","10:00","6.7","","3.5","","80","","0.8","","23","","10","","","","100.23","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 11:00","2021","11","09","11:00","7.2","","4.5","","83","","0.0","","23","","10","","","","100.31","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 12:00","2021","11","09","12:00","7.9","","4.1","","77","","0.0","","24","","3","","","","100.35","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 13:00","2021","11","09","13:00","8.1","","4.7","","79","","0.0","","7","","3","","","","100.43","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 14:00","2021","11","09","14:00","7.9","","5.5","","85","","0.0","","10","","2","","","","100.46","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 15:00","2021","11","09","15:00","6.7","","5.3","","90","","0.4","","23","","7","","","","100.60","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 16:00","2021","11","09","16:00","6.1","","4.1","","87","","1.7","","24","","14","","","","100.72","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 17:00","2021","11","09","17:00","5.3","","4.7","","96","","2.5","","25","","12","","","","100.90","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 18:00","2021","11","09","18:00","5.0","","4.2","","95","","1.1","","23","","10","","","","101.01","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 19:00","2021","11","09","19:00","4.8","","4.1","","95","","2.6","","18","","3","","","","101.10","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 20:00","2021","11","09","20:00","4.8","","4.3","","96","","0.4","","1","","3","","","","101.16","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 21:00","2021","11","09","21:00","4.9","","4.2","","95","","0.4","","29","","8","","","","101.27","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 22:00","2021","11","09","22:00","5.2","","4.2","","93","","0.4","","4","","9","","","","101.25","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-09 23:00","2021","11","09","23:00","6.6","","4.5","","86","","0.4","","22","","13","","","","101.35","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 00:00","2021","11","10","00:00","6.0","","4.5","","90","","0.5","","14","","4","","","","101.40","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 01:00","2021","11","10","01:00","7.1","","4.0","","80","","0.0","","23","","12","","","","101.47","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 02:00","2021","11","10","02:00","8.3","","2.8","","68","","0.0","","27","","20","","","","101.56","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 03:00","2021","11","10","03:00","7.3","","3.3","","76","","0.0","","23","","11","","","","101.65","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 04:00","2021","11","10","04:00","7.1","","3.4","","77","","0.0","","23","","12","","","","101.72","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 05:00","2021","11","10","05:00","6.8","","3.4","","79","","0.1","","25","","12","","","","101.80","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 06:00","2021","11","10","06:00","6.0","","3.8","","85","","0.3","","11","","6","","","","101.86","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 07:00","2021","11","10","07:00","5.4","","3.7","","89","","0.1","","10","","4","","","","101.96","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 08:00","2021","11","10","08:00","5.2","","4.5","","95","","0.5","","11","","5","","","","102.07","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 09:00","2021","11","10","09:00","5.4","","4.6","","95","","0.1","","9","","5","","","","102.16","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 10:00","2021","11","10","10:00","5.4","","4.7","","95","","0.4","","8","","4","","","","102.20","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 11:00","2021","11","10","11:00","5.8","","5.2","","96","","1.0","","9","","6","","","","102.24","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 12:00","2021","11","10","12:00","6.6","","5.4","","92","","0.1","","20","","3","","","","102.21","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 13:00","2021","11","10","13:00","6.8","","5.8","","93","","0.0","","14","","3","","","","102.20","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 14:00","2021","11","10","14:00","7.1","","5.7","","91","","0.0","","11","","6","","","","102.20","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 15:00","2021","11","10","15:00","6.9","","5.9","","93","","0.0","","8","","3","","","","102.16","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 16:00","2021","11","10","16:00","6.4","","5.5","","94","","0.0","","7","","2","","","","102.16","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 17:00","2021","11","10","17:00","6.2","","5.4","","95","","0.0","","8","","9","","","","102.08","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 18:00","2021","11","10","18:00","5.5","","4.8","","95","","0.0","","7","","7","","","","102.06","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 19:00","2021","11","10","19:00","5.2","","4.5","","95","","0.0","","8","","12","","","","102.00","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 20:00","2021","11","10","20:00","5.0","","4.2","","94","","0.0","","9","","10","","","","102.05","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 21:00","2021","11","10","21:00","5.2","","3.6","","89","","0.1","","9","","14","","","","101.97","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 22:00","2021","11","10","22:00","5.3","","3.3","","87","","0.0","","10","","17","","","","101.86","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-10 23:00","2021","11","10","23:00","5.3","","3.3","","87","","0.0","","10","","17","","","","101.85","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 00:00","2021","11","11","00:00","4.9","","3.4","","90","","0.0","","10","","16","","","","101.83","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 01:00","2021","11","11","01:00","5.1","","3.2","","87","","0.1","","10","","19","","","","101.76","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 02:00","2021","11","11","02:00","5.0","","3.2","","88","","0.0","","9","","13","","","","101.80","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 03:00","2021","11","11","03:00","4.9","","3.2","","89","","0.0","","11","","15","","","","101.84","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 04:00","2021","11","11","04:00","4.8","","3.4","","91","","0.1","","10","","13","","","","101.81","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 05:00","2021","11","11","05:00","5.3","","2.9","","85","","0.0","","11","","20","","","","101.86","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 06:00","2021","11","11","06:00","4.9","","3.4","","90","","0.0","","11","","17","","","","101.87","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 07:00","2021","11","11","07:00","4.9","","3.5","","91","","0.0","","10","","15","","","","101.92","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 08:00","2021","11","11","08:00","5.3","","3.3","","87","","0.1","","12","","20","","","","101.93","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 09:00","2021","11","11","09:00","5.5","","3.8","","89","","0.0","","10","","20","","","","101.93","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 10:00","2021","11","11","10:00","6.6","","3.8","","82","","0.0","","10","","22","","","","101.92","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 11:00","2021","11","11","11:00","7.3","","3.6","","77","","0.0","","10","","18","","","","101.92","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 12:00","2021","11","11","12:00","7.8","","3.9","","76","","0.0","","10","","22","","","","101.81","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 13:00","2021","11","11","13:00","8.3","","3.7","","73","","0.0","","10","","21","","","","101.71","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 14:00","2021","11","11","14:00","8.2","","4.2","","76","","0.0","","10","","21","","","","101.65","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 15:00","2021","11","11","15:00","8.3","","4.1","","75","","0.0","","10","","21","","","","101.62","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 16:00","2021","11","11","16:00","8.0","","4.6","","79","","0.0","","11","","24","","","","101.47","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 17:00","2021","11","11","17:00","7.9","","4.3","","78","","0.0","","10","","20","","","","101.40","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 18:00","2021","11","11","18:00","6.7","","5.4","","91","","1.3","","10","","18","","","","101.39","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 19:00","2021","11","11","19:00","6.7","","5.4","","91","","0.6","","10","","22","","","","101.29","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 20:00","2021","11","11","20:00","6.5","","5.3","","93","","0.4","","11","","21","","","","101.27","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 21:00","2021","11","11","21:00","6.4","","5.4","","93","","0.2","","10","","17","","","","101.21","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 22:00","2021","11","11","22:00","6.4","","5.5","","94","","0.3","","10","","16","","","","101.18","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-11 23:00","2021","11","11","23:00","6.4","","5.5","","94","","0.2","","9","","16","","","","101.17","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 00:00","2021","11","12","00:00","6.4","","5.6","","95","","0.1","","9","","13","","","","101.16","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 01:00","2021","11","12","01:00","6.3","","5.8","","96","","1.1","","10","","9","","","","101.13","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 02:00","2021","11","12","02:00","6.4","","5.9","","97","","1.4","","8","","9","","","","101.10","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 03:00","2021","11","12","03:00","6.6","","6.1","","97","","0.7","","9","","9","","","","101.02","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 04:00","2021","11","12","04:00","6.5","","6.1","","97","","2.6","","9","","12","","","","101.07","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 05:00","2021","11","12","05:00","6.9","","6.6","","98","","3.6","","25","","5","","","","101.17","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 06:00","2021","11","12","06:00","7.0","","6.8","","98","","2.0","","21","","4","","","","101.21","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 07:00","2021","11","12","07:00","7.2","","7.0","","98","","1.1","","10","","7","","","","101.27","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 08:00","2021","11","12","08:00","7.5","","7.2","","98","","0.2","","5","","2","","","","101.33","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 09:00","2021","11","12","09:00","7.9","","7.6","","98","","0.6","","33","","4","","","","101.38","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 10:00","2021","11","12","10:00","8.4","","8.1","","98","","3.3","","27","","1","","","","101.50","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 11:00","2021","11","12","11:00","10.2","","9.4","","95","","5.4","","24","","12","","","","101.52","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 12:00","2021","11","12","12:00","9.7","","8.8","","94","","4.5","","26","","9","","","","101.53","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 13:00","2021","11","12","13:00","9.6","","8.6","","94","","3.1","","26","","5","","","","101.51","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 14:00","2021","11","12","14:00","9.5","","8.8","","96","","1.0","","25","","9","","","","101.45","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 15:00","2021","11","12","15:00","9.6","","8.7","","94","","0.0","","23","","11","","","","101.42","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 16:00","2021","11","12","16:00","9.8","","8.3","","91","","0.0","","21","","13","","","","101.43","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 17:00","2021","11","12","17:00","10.2","","7.9","","86","","0.3","","23","","15","","","","101.44","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 18:00","2021","11","12","18:00","11.2","","7.7","","79","","0.0","","28","","23","","","","101.49","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 19:00","2021","11","12","19:00","11.4","","7.7","","78","","0.0","","28","","28","","","","101.57","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 20:00","2021","11","12","20:00","11.1","","7.6","","79","","0.0","","28","","27","","","","101.66","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 21:00","2021","11","12","21:00","11.2","","7.0","","75","","0.0","","28","","23","","","","101.74","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 22:00","2021","11","12","22:00","11.0","","6.0","","71","","0.0","","28","","23","","","","101.90","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-12 23:00","2021","11","12","23:00","10.5","","6.0","","74","","0.0","","28","","18","","","","101.97","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 00:00","2021","11","13","00:00","10.4","","5.1","","70","","0.0","","27","","17","","","","102.02","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 01:00","2021","11","13","01:00","10.4","","4.6","","68","","0.0","","28","","13","","","","102.12","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 02:00","2021","11","13","02:00","9.3","","4.6","","72","","0.0","","23","","12","","","","102.13","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 03:00","2021","11","13","03:00","8.8","","4.4","","74","","0.0","","26","","6","","","","102.17","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 04:00","2021","11","13","04:00","8.2","","4.5","","77","","0.0","","8","","2","","","","102.24","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 05:00","2021","11","13","05:00","7.9","","4.3","","78","","0.0","","4","","2","","","","102.26","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 06:00","2021","11","13","06:00","7.5","","4.1","","79","","0.0","","7","","2","","","","102.25","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 07:00","2021","11","13","07:00","7.1","","4.4","","83","","0.0","","4","","2","","","","102.29","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 08:00","2021","11","13","08:00","7.2","","4.0","","80","","0.0","","10","","3","","","","102.34","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 09:00","2021","11","13","09:00","7.3","","4.5","","83","","0.0","","3","","3","","","","102.35","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 10:00","2021","11","13","10:00","7.8","","4.4","","79","","0.0","","4","","4","","","","102.34","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 11:00","2021","11","13","11:00","8.1","","4.7","","79","","0.0","","8","","5","","","","102.28","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 12:00","2021","11","13","12:00","8.4","","5.0","","79","","0.0","","8","","7","","","","102.20","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 13:00","2021","11","13","13:00","8.5","","4.9","","78","","0.0","","9","","4","","","","102.04","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 14:00","2021","11","13","14:00","8.2","","6.0","","86","","0.1","","10","","9","","","","101.94","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 15:00","2021","11","13","15:00","7.8","","6.7","","93","","0.1","","12","","6","","","","101.82","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 16:00","2021","11","13","16:00","7.4","","6.7","","95","","0.2","","27","","3","","","","101.75","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 17:00","2021","11","13","17:00","7.0","","6.4","","96","","1.1","","26","","6","","","","101.63","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 18:00","2021","11","13","18:00","6.6","","6.2","","97","","1.3","","8","","7","","","","101.43","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 19:00","2021","11","13","19:00","6.1","","5.4","","95","","4.5","","11","","11","","","","101.28","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 20:00","2021","11","13","20:00","5.0","","3.5","","91","","3.9","","10","","16","","","","101.15","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 21:00","2021","11","13","21:00","4.3","","3.4","","94","","3.3","","10","","15","","","","101.05","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 22:00","2021","11","13","22:00","3.7","","3.1","","95","","2.6","","10","","15","","","","100.99","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-13 23:00","2021","11","13","23:00","3.5","","2.9","","96","","2.6","","9","","15","","","","100.89","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 00:00","2021","11","14","00:00","3.6","","3.0","","96","","2.0","","11","","12","","","","100.81","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 01:00","2021","11","14","01:00","3.6","","3.2","","97","","4.3","","11","","9","","","","100.75","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 02:00","2021","11","14","02:00","3.6","","3.1","","97","","5.5","","5","","4","","","","100.66","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 03:00","2021","11","14","03:00","3.6","","3.3","","98","","4.6","","0","","1","","","","100.58","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 04:00","2021","11","14","04:00","3.8","","3.5","","98","","4.4","","6","","4","","","","100.49","","","","","","NA"
"-121.49","49.37","HOPE AIRPORT","1113543","2021-11-14 05:00","2021","11","14","05:00","3.9","","3.6","","98","","3.8","","29","","3","","","","100.42","","","","","","NA"
